"CVE_ID","Vulnerability_Summary","Vulnerability_Published_Date","Vulnerability_Published_Time","Vulnerability_Last_Modified_Date","Vulnerability_Last_Modified_Time","CVSS_Score","CVSS_Severity","CVSS_Access_Vector","CVSS_Access_Complexity","CVSS_Authentication","CVSS_Confidentiality_Impact","CVSS_Integrity_Impact","CVSS_Availability_Impact","CVSS_Generated_On_Date","CVSS_Generated_On_Time","CWE_ID_1","CWE_ID_1_Description","CWE_ID_2","CWE_ID_2_Description"
"CVE-2017-0346","All versions of the NVIDIA Windows GPU Display Driver contain a vulnerability in the kernel mode layer (nvlddmkm.sys) handler for DxgkDdiEscape where the size of an input buffer is not validated, leading to denial of service or potential escalation of privileges.",2017-05-09,"17:29:00",2017-05-24,"21:29:00","7.2","HIGH","LOCAL","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-05-17,"14:50:52","CWE-20","Input Validation",NA,NA
"CVE-2017-0347","All versions of the NVIDIA Windows GPU Display Driver contain a vulnerability in the kernel mode layer (nvlddmkm.sys) handler for DxgkDdiEscape where a value passed from a user to the driver is not correctly validated and used as the index to an array, which may lead to denial of service or potential escalation of privileges.",2017-05-09,"17:29:00",2017-05-17,"15:22:38","7.2","HIGH","LOCAL","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-05-17,"14:52:11","CWE-129","Improper Validation of Array Index",NA,NA
"CVE-2017-0348","All versions of the NVIDIA Windows GPU Display Driver contain a vulnerability in the kernel mode layer (nvlddmkm.sys) handler where a NULL pointer dereference may lead to denial of service or potential escalation of privileges.",2017-05-09,"17:29:00",2017-05-17,"15:22:51","7.2","HIGH","LOCAL","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-05-17,"14:27:58","CWE-476","NULL Pointer Dereference",NA,NA
"CVE-2017-0349","All versions of the NVIDIA Windows GPU Display Driver contain a vulnerability in the kernel mode layer (nvlddmkm.sys) handler for DxgkDdiEscape where a pointer passed from a user to the driver is not correctly validated before it is dereferenced for a write operation, may lead to denial of service or potential escalation of privileges.",2017-05-09,"17:29:00",2017-05-24,"21:29:00","7.2","HIGH","LOCAL","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-05-17,"14:33:50","CWE-476","NULL Pointer Dereference",NA,NA
"CVE-2017-0350","All versions of the NVIDIA GPU Display Driver contain a vulnerability in the kernel mode layer handler where a value passed from a user to the driver is not correctly validated and used in an offset calculation may lead to denial of service or potential escalation of privileges.",2017-05-09,"17:29:00",2017-06-04,"21:29:00","7.2","HIGH","LOCAL","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-05-17,"14:45:17","CWE-20","Input Validation",NA,NA
"CVE-2017-0351","All versions of the NVIDIA GPU Display Driver contain a vulnerability in the kernel mode layer handler where a NULL pointer dereference caused by invalid user input may lead to denial of service or potential escalation of privileges.",2017-05-09,"17:29:00",2017-06-04,"21:29:00","7.2","HIGH","LOCAL","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-05-17,"14:28:29","CWE-476","NULL Pointer Dereference",NA,NA
"CVE-2017-0352","All versions of the NVIDIA GPU Display Driver contain a vulnerability in the GPU firmware where incorrect access control may allow CPU access sensitive GPU control registers, leading to an escalation of privileges",2017-05-09,"17:29:00",2017-05-24,"21:29:00","7.2","HIGH","LOCAL","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-05-17,"14:35:27","CWE-284","Improper Access Control",NA,NA
"CVE-2017-0353","All versions of the NVIDIA GPU Display Driver contain a vulnerability in the kernel mode layer handler for DxgDdiEscape where due to improper locking on certain conditions may lead to a denial of service",2017-05-09,"17:29:00",2017-05-17,"15:25:54","4.9","MEDIUM","LOCAL","LOW","NONE","NONE","NONE","COMPLETE",2017-05-17,"14:32:01","CWE-20","Input Validation",NA,NA
"CVE-2017-0354","All versions of the NVIDIA Windows GPU Display Driver contain a vulnerability in the kernel mode layer handler for DxgkDdiEscape where a call to certain function requiring lower IRQL can be made under raised IRQL which may lead to a denial of service.",2017-05-09,"17:29:00",2017-05-17,"15:26:10","4.7","MEDIUM","LOCAL","MEDIUM","NONE","NONE","NONE","COMPLETE",2017-05-17,"14:44:10","CWE-20","Input Validation",NA,NA
"CVE-2017-0355","All versions of the NVIDIA Windows GPU Display Driver contain a vulnerability in the kernel mode layer handler for DxgkDdiEscape where it may access paged memory while holding a spinlock, leading to a denial of service.",2017-05-09,"17:29:00",2017-05-24,"21:29:00","4.9","MEDIUM","LOCAL","LOW","NONE","NONE","NONE","COMPLETE",2017-05-17,"14:32:58","CWE-20","Input Validation",NA,NA
"CVE-2017-0360","file_open in Tryton 3.x and 4.x through 4.2.2 allows remote authenticated users with certain permissions to read arbitrary files via a ""same root name but with a suffix"" attack. NOTE: This vulnerability exists because of an incomplete fix for CVE-2016-1242.",2017-04-04,"13:59:00",2017-04-11,"15:02:22","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","PARTIAL","NONE","NONE",2017-04-11,"13:55:46","CWE-284","Improper Access Control",NA,NA
"CVE-2017-0373","The gen_class_pod implementation in lib/Config/Model/Utils/GenClassPod.pm in Config-Model (aka libconfig-model-perl) before 2.102 has a dangerous ""use lib"" line, which allows remote attackers to have an unspecified impact via a crafted Debian package file.",2017-05-23,"14:29:00",2017-06-08,"08:07:01","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-06-06,"15:05:15","CWE-20","Input Validation",NA,NA
"CVE-2017-0374","lib/Config/Model.pm in Config-Model (aka libconfig-model-perl) before 2.102 allows local users to gain privileges via a crafted model in the current working directory, related to use of . with the INC array.",2017-05-23,"14:29:00",2017-06-08,"08:06:35","4.6","MEDIUM","LOCAL","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2017-06-06,"15:03:46","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-0375","The hidden-service feature in Tor before 0.3.0.8 allows a denial of service (assertion failure and daemon exit) in the relay_send_end_cell_from_edge_ function via a malformed BEGIN cell.",2017-06-09,"13:29:00",2017-06-15,"09:18:35","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",2017-06-14,"18:15:26","CWE-20","Input Validation",NA,NA
"CVE-2017-0376","The hidden-service feature in Tor before 0.3.0.8 allows a denial of service (assertion failure and daemon exit) in the connection_edge_process_relay_cell function via a BEGIN_DIR cell on a rendezvous circuit.",2017-06-09,"13:29:00",2017-06-15,"10:13:17","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",2017-06-15,"09:07:05","CWE-20","Input Validation",NA,NA
"CVE-2017-0377","Tor 0.3.x before 0.3.0.9 has a guard-selection algorithm that only considers the exit relay (not the exit relay's family), which might allow remote attackers to defeat intended anonymity properties by leveraging the existence of large families.",2017-07-02,"11:29:00",2017-07-14,"10:21:16","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2017-07-07,"12:58:01","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-0378","XSS exists in the login_form function in views/helpers.php in Phamm before 0.6.7, exploitable via the PATH_INFO to main.php.",2017-07-20,"13:29:00",2017-07-20,"13:29:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CVE-2017-0381","An information disclosure vulnerability in silk/NLSF_stabilize.c in libopus in Mediaserver could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it could be used to access sensitive data without permission. Product: Android. Versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1. Android ID: A-31607432.",2017-01-12,"16:59:01",2017-06-30,"21:30:18","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2017-01-27,"13:13:09","CWE-119","Buffer Errors",NA,NA
"CVE-2017-0382","A remote code execution vulnerability in the Framesequence library could enable an attacker using a specially crafted file to execute arbitrary code in the context of an unprivileged process. This issue is rated as High due to the possibility of remote code execution in an application that uses the Framesequence library. Product: Android. Versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1. Android ID: A-32338390.",2017-01-12,"16:59:02",2017-01-18,"16:35:43","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-01-18,"14:42:58","CWE-284","Improper Access Control",NA,NA
"CVE-2017-0383","An elevation of privilege vulnerability in the Framework APIs could enable a local malicious application to execute arbitrary code within the context of a privileged process. This issue is rated as High because it could be used to gain local access to elevated capabilities, which are not normally accessible to a third-party application. Product: Android. Versions: 7.0, 7.1. Android ID: A-31677614.",2017-01-12,"16:59:02",2017-01-18,"16:35:38","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2017-01-18,"14:42:30","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-0384","An elevation of privilege vulnerability in lvm/wrapper/Bundle/EffectBundle.cpp in libeffects in Audioserver could enable a local malicious application to execute arbitrary code within the context of a privileged process. This issue is rated as High because it could be used to gain local access to elevated capabilities, which are not normally accessible to a third-party application. Product: Android. Versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1. Android ID: A-32095626.",2017-01-12,"16:59:02",2017-01-18,"16:35:19","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2017-01-18,"14:41:54","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-0385","An elevation of privilege vulnerability in Audioserver could enable a local malicious application to execute arbitrary code within the context of a privileged process. This issue is rated as High because it could be used to gain local access to elevated capabilities, which are not normally accessible to a third-party application. Product: Android. Versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1. Android ID: A-32585400.",2017-01-12,"16:59:02",2017-01-18,"16:33:20","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2017-01-18,"14:41:07","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-0386","An elevation of privilege vulnerability in the libnl library could enable a local malicious application to execute arbitrary code within the context of a privileged process. This issue is rated as High because it could be used to gain local access to elevated capabilities, which are not normally accessible to a third-party application. Product: Android. Versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1. Android ID: A-32255299.",2017-01-12,"16:59:02",2017-01-18,"16:33:08","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2017-01-18,"14:40:28","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-0387","An elevation of privilege vulnerability in Mediaserver could enable a local malicious application to execute arbitrary code within the context of a privileged process. This issue is rated as High because it could be used to gain local access to elevated capabilities, which are not normally accessible to a third-party application. Product: Android. Versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1. Android ID: A-32660278.",2017-01-12,"16:59:02",2017-01-18,"16:28:34","9.3","HIGH","NETWORK","MEDIUM","NONE","COMPLETE","COMPLETE","COMPLETE",2017-01-18,"14:35:37","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-0388","An elevation of privilege vulnerability in the External Storage Provider could enable a local secondary user to read data from an external storage SD card inserted by the primary user. This issue is rated as High because it is a general bypass for operating system protections that isolate application data from other applications. Product: Android. Versions: 6.0, 6.0.1, 7.0, 7.1. Android ID: A-32523490.",2017-01-12,"16:59:02",2017-01-17,"22:59:19","2.1","LOW","LOCAL","LOW","NONE","PARTIAL","NONE","NONE",2017-01-13,"18:05:07","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-0389","A denial of service vulnerability in core networking could enable a remote attacker to use specially crafted network packet to cause a device hang or reboot. This issue is rated as High due to the possibility of remote denial of service. Product: Android. Versions: 6.0, 6.0.1, 7.0, 7.1. Android ID: A-31850211.",2017-01-12,"16:59:02",2017-01-17,"22:59:19","7.8","HIGH","NETWORK","LOW","NONE","NONE","NONE","COMPLETE",2017-01-13,"18:03:27","CWE-20","Input Validation",NA,NA
"CVE-2017-0390","A denial of service vulnerability in Tremolo/dpen.s in Mediaserver could enable a remote attacker to use a specially crafted file to cause a device hang or reboot. This issue is rated as High due to the possibility of remote denial of service. Product: Android. Versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1. Android ID: A-31647370.",2017-01-12,"16:59:02",2017-01-18,"15:43:26","7.1","HIGH","NETWORK","MEDIUM","NONE","NONE","NONE","COMPLETE",2017-01-18,"14:34:36","CWE-284","Improper Access Control",NA,NA
"CVE-2017-0391","A denial of service vulnerability in decoder/ihevcd_decode.c in libhevc in Mediaserver could enable a remote attacker to use a specially crafted file to cause a device hang or reboot. This issue is rated as High due to the possibility of remote denial of service. Product: Android. Versions: 6.0, 6.0.1, 7.0, 7.1. Android ID: A-32322258.",2017-01-12,"16:59:02",2017-07-07,"21:29:05","7.1","HIGH","NETWORK","MEDIUM","NONE","NONE","NONE","COMPLETE",2017-01-18,"14:34:09","CWE-284","Improper Access Control",NA,NA
"CVE-2017-0392","A denial of service vulnerability in VBRISeeker.cpp in libstagefright in Mediaserver could enable a remote attacker to use a specially crafted file to cause a device hang or reboot. This issue is rated as High due to the possibility of remote denial of service. Product: Android. Versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1. Android ID: A-32577290.",2017-01-12,"16:59:02",2017-01-18,"15:27:01","7.1","HIGH","NETWORK","MEDIUM","NONE","NONE","NONE","COMPLETE",2017-01-18,"14:33:36","CWE-284","Improper Access Control",NA,NA
"CVE-2017-0393","A denial of service vulnerability in libvpx in Mediaserver could enable a remote attacker to use a specially crafted file to cause a device hang or reboot. This issue is rated as High due to the possibility of remote denial of service. Product: Android. Versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1. Android ID: A-30436808.",2017-01-12,"16:59:02",2017-01-18,"14:39:24","7.1","HIGH","NETWORK","MEDIUM","NONE","NONE","NONE","COMPLETE",2017-01-18,"14:33:09","CWE-284","Improper Access Control",NA,NA
"CVE-2017-0394","A denial of service vulnerability in Telephony could enable a remote attacker to cause a device hang or reboot. This issue is rated as High due to the possibility of remote denial of service. Product: Android. Versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1. Android ID: A-31752213.",2017-01-12,"16:59:02",2017-01-18,"14:39:51","7.8","HIGH","NETWORK","LOW","NONE","NONE","NONE","COMPLETE",2017-01-18,"14:32:34","CWE-284","Improper Access Control",NA,NA
"CVE-2017-0395","An elevation of privilege vulnerability in Contacts could enable a local malicious application to silently create contact information. This issue is rated as Moderate because it is a local bypass of user interaction requirements (access to functionality that would normally require either user initiation or user permission). Product: Android. Versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1. Android ID: A-32219099.",2017-01-12,"16:59:02",2017-01-18,"14:40:17","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2017-01-18,"14:23:21","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-0396","An information disclosure vulnerability in visualizer/EffectVisualizer.cpp in libeffects in Mediaserver could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it could be used to access sensitive data without permission. Product: Android. Versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1. Android ID: A-31781965.",2017-01-12,"16:59:02",2017-01-18,"13:24:36","4.3","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","NONE","NONE",2017-01-18,"13:08:40","CWE-200","Information Leak / Disclosure",NA,NA
