"CVE_ID","CPE_Part","CPE_Vendor","CPE_Product"
"CVE-2017-3040","Application","Adobe","Acrobat_dc"
"CVE-2017-3041","Application","Adobe","Acrobat_dc"
"CVE-2017-3042","Application","Adobe","Acrobat_dc"
"CVE-2017-3043","Application","Adobe","Acrobat_dc"
"CVE-2017-3044","Application","Adobe","Acrobat_dc"
"CVE-2017-3045","Application","Adobe","Acrobat_dc"
"CVE-2017-3046","Application","Adobe","Acrobat_dc"
"CVE-2017-3047","Application","Adobe","Acrobat_dc"
"CVE-2017-3048","Application","Adobe","Acrobat_dc"
"CVE-2017-3049","Application","Adobe","Acrobat_dc"
"CVE-2017-3050","Application","Adobe","Acrobat_dc"
"CVE-2017-3051","Application","Adobe","Acrobat_dc"
"CVE-2017-3052","Application","Adobe","Acrobat_dc"
"CVE-2017-3053","Application","Adobe","Acrobat_dc"
"CVE-2017-3054","Application","Adobe","Acrobat_dc"
"CVE-2017-3055","Application","Adobe","Acrobat_dc"
"CVE-2017-3056","Application","Adobe","Acrobat_dc"
"CVE-2017-3057","Application","Adobe","Acrobat_dc"
"CVE-2017-3058","Application","Adobe","Flash_player"
"CVE-2017-3059","Application","Adobe","Flash_player"
"CVE-2017-3060","Application","Adobe","Flash_player"
"CVE-2017-3061","Application","Adobe","Flash_player"
"CVE-2017-3062","Application","Adobe","Flash_player"
"CVE-2017-3063","Application","Adobe","Flash_player"
"CVE-2017-3064","Application","Adobe","Flash_player"
"CVE-2017-3065","Application","Adobe","Acrobat_dc"
"CVE-2017-3066","Application","Adobe","Coldfusion"
"CVE-2017-3067","Application","Adobe","Experience_manager_forms"
"CVE-2017-3068","Application","Adobe","Flash_player"
"CVE-2017-3069","Application","Adobe","Flash_player"
"CVE-2017-3070","Application","Adobe","Flash_player"
"CVE-2017-3071","Application","Adobe","Flash_player"
"CVE-2017-3072","Application","Adobe","Flash_player"
"CVE-2017-3073","Application","Adobe","Flash_player"
"CVE-2017-3074","Application","Adobe","Flash_player"
"CVE-2017-3075","Application","Adobe","Flash_player"
"CVE-2017-3076","Application","Adobe","Flash_player"
"CVE-2017-3077","Application","Adobe","Flash_player"
"CVE-2017-3078","Application","Adobe","Flash_player"
"CVE-2017-3079","Application","Adobe","Flash_player"
"CVE-2017-3080",NA,NA,NA
"CVE-2017-3081","Application","Adobe","Flash_player"
"CVE-2017-3082","Application","Adobe","Flash_player"
"CVE-2017-3083","Application","Adobe","Flash_player"
"CVE-2017-3084","Application","Adobe","Flash_player"
"CVE-2017-3086","Application","Adobe","Shockwave_player"
"CVE-2017-3087","Application","Adobe","Captivate"
"CVE-2017-3088","Application","Adobe","Digital_editions"
"CVE-2017-3089","Application","Adobe","Digital_editions"
"CVE-2017-3090","Application","Adobe","Digital_editions"
"CVE-2017-3092","Application","Adobe","Digital_editions"
"CVE-2017-3093","Application","Adobe","Digital_editions"
"CVE-2017-3094","Application","Adobe","Digital_editions"
"CVE-2017-3095","Application","Adobe","Digital_editions"
"CVE-2017-3096","Application","Adobe","Digital_editions"
"CVE-2017-3097","Application","Adobe","Digital_editions"
"CVE-2017-3098","Application","Adobe","Captivate"
"CVE-2017-3099",NA,NA,NA
"CVE-2017-3100",NA,NA,NA
"CVE-2017-3101","Application","Adobe","Connect"
"CVE-2017-3102","Application","Adobe","Connect"
"CVE-2017-3103","Application","Adobe","Connect"
"CVE-2017-3125","Application","Fortinet","Fortimail"
"CVE-2017-3126","Operating System","Fortinet","Fortimanager_firmware"
"CVE-2017-3127","Operating System","Fortinet","Fortios"
"CVE-2017-3128","Operating System","Fortinet","Fortios"
"CVE-2017-3129","Application","Fortinet","Fortiweb"
"CVE-2017-3134","Operating System","Fortinet","Fortiwlc-sd"
"CVE-2017-3159","Application","Apache","Camel"
"CVE-2017-3161","Application","Apache","Hadoop"
"CVE-2017-3162","Application","Apache","Hadoop"
"CVE-2017-3167","Application","Apache","Http_server"
"CVE-2017-3169","Application","Apache","Httpd"
"CVE-2017-3204","Application","Golang","Crypto"
"CVE-2017-3212","Application","Space_coast_credit_union","Sccu_app"
"CVE-2017-3213","Application","Think_mutual_bank","Think_mutual_bank_mobile_banking_app"
"CVE-2017-3214","Application","Milwaukee","One-key"
"CVE-2017-3215","Application","Milwaukee","One-key"
"CVE-2017-3216","Operating System","Huawei","Bm2022_firmware"
"CVE-2017-3218","Application","Samsung","Magician"
"CVE-2017-3219","Application","Acronis","True_image"
"CVE-2017-3221",NA,NA,NA
"CVE-2017-3222",NA,NA,NA
"CVE-2017-3230","Application","Oracle","Fusion_middleware_mapviewer"
"CVE-2017-3231","Application","Oracle","Jre"
"CVE-2017-3232","Application","Oracle","Automatic_service_request"
"CVE-2017-3233","Application","Oracle","Automatic_service_request"
"CVE-2017-3234","Application","Oracle","Automatic_service_request"
"CVE-2017-3235","Application","Oracle","Flexcube_universal_banking"
"CVE-2017-3236","Application","Oracle","Flexcube_universal_banking"
"CVE-2017-3237","Application","Oracle","Automatic_service_request"
"CVE-2017-3238","Application","Oracle","Mysql"
"CVE-2017-3239","Application","Oracle","Glassfish_server"
"CVE-2017-3240","Application","Oracle","Database_server"
"CVE-2017-3241","Application","Oracle","Jre"
"CVE-2017-3242","Operating System","Oracle","Vm_server"
"CVE-2017-3243","Application","Oracle","Mysql"
"CVE-2017-3244","Application","Oracle","Mysql"
"CVE-2017-3245","Application","Oracle","Flexcube_direct_banking"
"CVE-2017-3246","Application","Oracle","Application_object_library"
"CVE-2017-3247","Application","Oracle","Glassfish_server"
"CVE-2017-3248","Application","Oracle","Weblogic_server"
"CVE-2017-3249","Application","Oracle","Glassfish_server"
"CVE-2017-3250","Application","Oracle","Glassfish_server"
"CVE-2017-3251","Application","Oracle","Mysql"
"CVE-2017-3252","Application","Oracle","Jre"
"CVE-2017-3253","Application","Oracle","Jre"
"CVE-2017-3254","Application","Oracle","Retail_invoice_matching"
"CVE-2017-3255","Application","Oracle","Jdeveloper"
"CVE-2017-3256","Application","Oracle","Mysql"
"CVE-2017-3257","Application","Oracle","Mysql"
"CVE-2017-3258","Application","Oracle","Mysql"
"CVE-2017-3259","Application","Oracle","Jre"
"CVE-2017-3260","Application","Oracle","Jre"
"CVE-2017-3261","Application","Oracle","Jre"
"CVE-2017-3262","Application","Oracle","Jre"
"CVE-2017-3263","Application","Oracle","Primavera_p6_enterprise_project_portfolio_management"
"CVE-2017-3264","Application","Oracle","Siebel_ui_framework"
"CVE-2017-3265","Application","Oracle","Mysql"
"CVE-2017-3266","Application","Oracle","Outside_in_technology"
"CVE-2017-3267","Application","Oracle","Outside_in_technology"
"CVE-2017-3268","Application","Oracle","Outside_in_technology"
"CVE-2017-3269","Application","Oracle","Outside_in_technology"
"CVE-2017-3270","Application","Oracle","Outside_in_technology"
"CVE-2017-3271","Application","Oracle","Outside_in_technology"
"CVE-2017-3272","Application","Oracle","Jre"
"CVE-2017-3273","Application","Oracle","Mysql"
"CVE-2017-3274","Application","Oracle","Email_center"
"CVE-2017-3275","Application","Oracle","Email_center"
"CVE-2017-3276","Operating System","Oracle","Solaris"
"CVE-2017-3277","Application","Oracle","Applications_manager"
"CVE-2017-3278","Application","Oracle","One-to-one_fulfillment"
"CVE-2017-3279","Application","Oracle","Leads_management"
"CVE-2017-3280","Application","Oracle","Partner_management"
"CVE-2017-3281","Application","Oracle","Partner_management"
"CVE-2017-3282","Application","Oracle","Partner_management"
"CVE-2017-3283","Application","Oracle","Partner_management"
"CVE-2017-3284","Application","Oracle","Service_fulfillment_manager"
"CVE-2017-3285","Application","Oracle","Service_fulfillment_manager"
"CVE-2017-3286","Application","Oracle","Applications_dba"
"CVE-2017-3287","Application","Oracle","Istore"
"CVE-2017-3288","Application","Oracle","Flexcube_investor_servicing"
"CVE-2017-3289","Application","Oracle","Jre"
"CVE-2017-3290","Application","Oracle","Vm_virtualbox"
"CVE-2017-3291","Application","Oracle","Mysql"
"CVE-2017-3292","Application","Oracle","Peoplesoft_enterprise_peopletools"
"CVE-2017-3293","Application","Oracle","Outside_in_technology"
"CVE-2017-3294","Application","Oracle","Outside_in_technology"
"CVE-2017-3295","Application","Oracle","Outside_in_technology"
"CVE-2017-3296","Application","Oracle","Commerce_platform"
"CVE-2017-3297","Application","Oracle","Flexcube_direct_banking"
"CVE-2017-3298","Application","Oracle","Peoplesoft_enterprise_peopletools"
"CVE-2017-3299","Application","Oracle","Peoplesoft_enterprise_peopletools"
"CVE-2017-3300","Application","Oracle","Peoplesoft_enterprise_peopletools"
"CVE-2017-3301","Operating System","Oracle","Solaris"
"CVE-2017-3302","Application","Mariadb","Mariadb"
"CVE-2017-3303","Application","Oracle","Xml_gateway"
"CVE-2017-3304","Application","Oracle","Mysql_cluster"
"CVE-2017-3305","Application","Oracle","Mysql"
"CVE-2017-3306","Application","Oracle","Mysql_enterprise_monitor"
"CVE-2017-3307","Application","Oracle","Mysql_enterprise_monitor"
"CVE-2017-3308","Application","Oracle","Mysql"
"CVE-2017-3309","Application","Oracle","Mysql"
"CVE-2017-3310","Application","Oracle","Database"
"CVE-2017-3311","Application","Oracle","Application_testing_suite"
"CVE-2017-3312","Application","Oracle","Mysql"
"CVE-2017-3313","Application","Oracle","Mysql"
"CVE-2017-3314","Application","Oracle","Flexcube_universal_banking"
"CVE-2017-3315","Application","Oracle","Peoplesoft_enterprise_human_capital_management_eperformance"
"CVE-2017-3316","Application","Oracle","Vm_virtualbox"
"CVE-2017-3317","Application","Oracle","Mysql"
"CVE-2017-3318","Application","Oracle","Mysql"
"CVE-2017-3319","Application","Oracle","Mysql"
"CVE-2017-3320","Application","Oracle","Mysql"
"CVE-2017-3321","Application","Oracle","Mysql_cluster"
"CVE-2017-3322","Application","Oracle","Mysql_cluster"
"CVE-2017-3323","Application","Oracle","Mysql_cluster"
"CVE-2017-3324","Application","Oracle","Primavera_p6_enterprise_project_portfolio_management"
"CVE-2017-3325","Application","Oracle","Siebel_ui_framework"
"CVE-2017-3326","Application","Oracle","Common_applications"
"CVE-2017-3327","Application","Oracle","Common_applications"
"CVE-2017-3328","Application","Oracle","Common_applications"
"CVE-2017-3329","Application","Oracle","Mysql"
"CVE-2017-3330","Application","Oracle","Siebel_ui_framework"
"CVE-2017-3331","Application","Oracle","Mysql"
"CVE-2017-3332","Application","Oracle","Vm_virtualbox"
"CVE-2017-3333","Application","Oracle","Marketing"
"CVE-2017-3334","Application","Oracle","Marketing"
"CVE-2017-3335","Application","Oracle","Marketing"
"CVE-2017-3336","Application","Oracle","Marketing"
"CVE-2017-3337","Application","Oracle","Marketing"
"CVE-2017-3338","Application","Oracle","Marketing"
"CVE-2017-3339","Application","Oracle","Marketing"
"CVE-2017-3340","Application","Oracle","Marketing"
"CVE-2017-3341","Application","Oracle","Marketing"
"CVE-2017-3342","Application","Oracle","Marketing"
"CVE-2017-3343","Application","Oracle","Marketing"
"CVE-2017-3344","Application","Oracle","Marketing"
"CVE-2017-3345","Application","Oracle","Marketing"
"CVE-2017-3346","Application","Oracle","Marketing"
"CVE-2017-3347","Application","Oracle","Marketing"
"CVE-2017-3348","Application","Oracle","Marketing"
"CVE-2017-3349","Application","Oracle","Marketing"
"CVE-2017-3350","Application","Oracle","Marketing"
"CVE-2017-3351","Application","Oracle","Marketing"
"CVE-2017-3352","Application","Oracle","Marketing"
"CVE-2017-3353","Application","Oracle","Marketing"
"CVE-2017-3354","Application","Oracle","Marketing"
"CVE-2017-3355","Application","Oracle","Marketing"
"CVE-2017-3356","Application","Oracle","Marketing"
"CVE-2017-3357","Application","Oracle","Marketing"
"CVE-2017-3358","Application","Oracle","Marketing"
"CVE-2017-3359","Application","Oracle","Customer_intelligence"
"CVE-2017-3360","Application","Oracle","Customer_intelligence"
"CVE-2017-3361","Application","Oracle","Installed_base"
"CVE-2017-3362","Application","Oracle","Knowledge_management"
"CVE-2017-3363","Application","Oracle","Knowledge_management"
"CVE-2017-3364","Application","Oracle","Knowledge_management"
"CVE-2017-3365","Application","Oracle","Knowledge_management"
"CVE-2017-3366","Application","Oracle","Knowledge_management"
"CVE-2017-3367","Application","Oracle","Knowledge_management"
"CVE-2017-3368","Application","Oracle","Istore"
"CVE-2017-3369","Application","Oracle","Isupport"
"CVE-2017-3370","Application","Oracle","Isupport"
"CVE-2017-3371","Application","Oracle","Isupport"
"CVE-2017-3372","Application","Oracle","Interaction_blending"
"CVE-2017-3373","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3374","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3375","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3376","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3377","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3378","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3379","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3380","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3381","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3382","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3383","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3384","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3385","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3386","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3387","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3388","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3389","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3390","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3391","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3392","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3393","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3394","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3395","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3396","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3397","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3398","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3399","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3400","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3401","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3402","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3403","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3404","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3405","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3406","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3407","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3408","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3409","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3410","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3411","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3412","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3413","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3414","Application","Oracle","Advanced_outbound_telephony"
"CVE-2017-3415","Application","Oracle","Universal_work_queue"
"CVE-2017-3416","Application","Oracle","Universal_work_queue"
"CVE-2017-3417","Application","Oracle","Universal_work_queue"
"CVE-2017-3418","Application","Oracle","Customer_relationship_management_technical_foundation"
"CVE-2017-3419","Application","Oracle","Customer_relationship_management_technical_foundation"
"CVE-2017-3420","Application","Oracle","Customer_relationship_management_technical_foundation"
"CVE-2017-3421","Application","Oracle","One-to-one_fulfillment"
"CVE-2017-3422","Application","Oracle","One-to-one_fulfillment"
"CVE-2017-3423","Application","Oracle","One-to-one_fulfillment"
"CVE-2017-3424","Application","Oracle","One-to-one_fulfillment"
"CVE-2017-3425","Application","Oracle","One-to-one_fulfillment"
"CVE-2017-3426","Application","Oracle","One-to-one_fulfillment"
"CVE-2017-3427","Application","Oracle","One-to-one_fulfillment"
"CVE-2017-3428","Application","Oracle","One-to-one_fulfillment"
"CVE-2017-3429","Application","Oracle","One-to-one_fulfillment"
"CVE-2017-3430","Application","Oracle","One-to-one_fulfillment"
"CVE-2017-3431","Application","Oracle","One-to-one_fulfillment"
"CVE-2017-3432","Application","Oracle","One-to-one_fulfillment"
"CVE-2017-3433","Application","Oracle","One-to-one_fulfillment"
"CVE-2017-3434","Application","Oracle","One-to-one_fulfillment"
"CVE-2017-3435","Application","Oracle","One-to-one_fulfillment"
"CVE-2017-3436","Application","Oracle","One-to-one_fulfillment"
"CVE-2017-3437","Application","Oracle","One-to-one_fulfillment"
"CVE-2017-3438","Application","Oracle","One-to-one_fulfillment"
"CVE-2017-3439","Application","Oracle","One-to-one_fulfillment"
"CVE-2017-3440","Application","Oracle","Customer_interaction_history"
"CVE-2017-3441","Application","Oracle","Customer_interaction_history"
"CVE-2017-3442","Application","Oracle","Customer_interaction_history"
"CVE-2017-3443","Application","Oracle","Common_applications"
"CVE-2017-3447",NA,NA,NA
"CVE-2017-3450","Application","Oracle","Mysql"
"CVE-2017-3451","Application","Oracle","Retail_open_commerce_platform_cloud_service"
"CVE-2017-3452","Application","Oracle","Mysql"
"CVE-2017-3453","Application","Oracle","Mysql"
"CVE-2017-3454","Application","Oracle","Mysql"
"CVE-2017-3455","Application","Oracle","Mysql"
"CVE-2017-3456","Application","Oracle","Mysql"
"CVE-2017-3457","Application","Oracle","Mysql"
"CVE-2017-3458","Application","Oracle","Mysql"
"CVE-2017-3459","Application","Oracle","Mysql"
"CVE-2017-3460","Application","Oracle","Mysql"
"CVE-2017-3461","Application","Oracle","Mysql"
"CVE-2017-3462","Application","Oracle","Mysql"
"CVE-2017-3463","Application","Oracle","Mysql"
"CVE-2017-3464","Application","Oracle","Mysql"
"CVE-2017-3465","Application","Oracle","Mysql"
"CVE-2017-3467","Application","Oracle","Mysql"
